Surveyor,Route,Cross(%),Latitude,Longitude,GPStime
joey,Cross & Running,1.6,34.08755222993687,-117.6893836942303,06/10/2022 10:56:35:AM
joey,Cross & Running,3.4,34.08754893450615,-117.6893916776159,06/10/2022 10:56:34:AM
joey,Cross & Running,2.6,34.08754366117709,-117.6894006860296,06/10/2022 10:56:33:AM
joey,Cross & Running,2.5,34.08753291162213,-117.6894109979433,06/10/2022 10:56:32:AM
joey,Cross & Running,1.5,34.08752142203868,-117.6894194354011,06/10/2022 10:56:31:AM
joey,Cross & Running,0,34.08750965883394,-117.6894243003449,06/10/2022 10:56:30:AM
joey,Cross & Running,-1.3,34.08750217681519,-117.68942915504,06/10/2022 10:56:29:AM
joey,Cross & Running,-1.2,34.08749052610601,-117.6894282108896,06/10/2022 10:56:28:AM
joey,Cross & Running,-1,34.08748057405288,-117.6894268493043,06/10/2022 10:56:27:AM
joey,Cross & Running,-0.8,34.08746682806181,-117.6894278957598,06/10/2022 10:56:26:AM
joey,Cross & Running,-0.7,34.08745752489927,-117.6894257993895,06/10/2022 10:56:25:AM
joey,Cross & Running,-0.9,34.08744638028464,-117.6894246923333,06/10/2022 10:56:24:AM
joey,Cross & Running,-1.1,34.08743894131639,-117.6894247252582,06/10/2022 10:56:23:AM
joey,Cross & Running,-1.7,34.08742427779196,-117.6894255515513,06/10/2022 10:56:22:AM
joey,Cross & Running,-3.1,34.08741172643978,-117.6894250049983,06/10/2022 10:56:21:AM
joey,Cross & Running,-3.6,34.08739746109972,-117.6894256547793,06/10/2022 10:56:20:AM
joey,Cross & Running,-3.2,34.08738825637885,-117.6894282854127,06/10/2022 10:56:19:AM
joey,Cross & Running,-2.5,34.08737617549898,-117.6894277024188,06/10/2022 10:56:18:AM
joey,Cross & Running,-2.2,34.08736477382119,-117.689428242827,06/10/2022 10:56:17:AM
joey,Cross & Running,-2.2,34.08735009540231,-117.6894279338575,06/10/2022 10:56:16:AM
joey,Cross & Running,-1.8,34.08734295301874,-117.6894294931469,06/10/2022 10:56:15:AM
joey,Cross & Running,-1.7,34.08732952561763,-117.6894292424691,06/10/2022 10:56:14:AM
joey,Cross & Running,-1,34.08731944345842,-117.6894282644921,06/10/2022 10:56:13:AM
joey,Cross & Running,-2.3,34.08730784337156,-117.6894294165552,06/10/2022 10:56:12:AM
joey,Cross & Running,-2.8,34.08729253806448,-117.6894256669893,06/10/2022 10:56:11:AM
joey,Cross & Running,-3.8,34.08728532204987,-117.6894267431228,06/10/2022 10:56:10:AM
joey,Cross & Running,-3.9,34.08727439414771,-117.6894278037114,06/10/2022 10:56:09:AM
joey,Cross & Running,-9.9,34.08726056878774,-117.6894251764559,06/10/2022 10:56:08:AM
joey,Cross & Running,-11.3,34.08724734372237,-117.689424811026,06/10/2022 10:56:07:AM
joey,Cross & Running,-10.6,34.08723795773444,-117.6894231480285,06/10/2022 10:56:06:AM
joey,Cross & Running,-10.2,34.08722544343487,-117.6894222161052,06/10/2022 10:56:05:AM
joey,Cross & Running,-9.9,34.08721173156056,-117.689424410452,06/10/2022 10:56:04:AM
joey,Cross & Running,-9.6,34.08719589809251,-117.6894258716939,06/10/2022 10:56:03:AM
joey,Cross & Running,-9.3,34.08718273970702,-117.6894274221283,06/10/2022 10:56:02:AM
joey,Cross & Running,-9.4,34.08716952964035,-117.689427594622,06/10/2022 10:56:01:AM
joey,Cross & Running,-7.6,34.08716055786384,-117.6894305913548,06/10/2022 10:56:00:AM
joey,Cross & Running,-3.1,34.08714936712764,-117.6894305351469,06/10/2022 10:55:59:AM
joey,Cross & Running,-2.3,34.08713765600255,-117.689431813774,06/10/2022 10:55:58:AM
joey,Cross & Running,-1.9,34.08712288352424,-117.6894306882181,06/10/2022 10:55:57:AM
joey,Cross & Running,-1.2,34.08711134725196,-117.6894336187129,06/10/2022 10:55:56:AM
joey,Cross & Running,-1,34.08710194888609,-117.6894353568045,06/10/2022 10:55:55:AM
joey,Cross & Running,-1.3,34.08708306334475,-117.6894385629663,06/10/2022 10:55:54:AM
joey,Cross & Running,-1.7,34.08707161390686,-117.6894387022957,06/10/2022 10:55:53:AM
joey,Cross & Running,-2.3,34.08705987242812,-117.6894402150425,06/10/2022 10:55:52:AM
joey,Cross & Running,-1.8,34.08705099701601,-117.689440263094,06/10/2022 10:55:51:AM
joey,Cross & Running,-2,34.08703876977355,-117.6894430430761,06/10/2022 10:55:50:AM
joey,Cross & Running,-1.1,34.08702389987999,-117.68944589126,06/10/2022 10:55:49:AM
joey,Cross & Running,-1.7,34.08700717856124,-117.6894460006459,06/10/2022 10:55:48:AM
joey,Cross & Running,-2,34.08699039711183,-117.6894481196939,06/10/2022 10:55:47:AM
joey,Cross & Running,-1.5,34.08698655899449,-117.6894467931741,06/10/2022 10:55:46:AM
joey,Cross & Running,-2.1,34.08698626324291,-117.6894360608607,06/10/2022 10:55:45:AM
joey,Cross & Running,-3.1,34.08698675719277,-117.6894241056678,06/10/2022 10:55:44:AM
joey,Cross & Running,-3.4,34.08698652068594,-117.6894086233206,06/10/2022 10:55:43:AM
joey,Cross & Running,-3.4,34.08698609499297,-117.6893987455073,06/10/2022 10:55:42:AM
joey,Cross & Running,-3.2,34.08698835735662,-117.6893731793921,06/10/2022 10:55:41:AM
joey,Cross & Running,-2.4,34.08699081768326,-117.6893671439955,06/10/2022 10:55:40:AM
joey,Cross & Running,-1.4,34.08699379900398,-117.6893373170553,06/10/2022 10:55:39:AM
joey,Cross & Running,-0.2,34.08699484066824,-117.6893246994604,06/10/2022 10:55:38:AM
joey,Cross & Running,1.3,34.08699409154682,-117.6893089483042,06/10/2022 10:55:37:AM
joey,Cross & Running,0.1,34.086991919197,-117.6892989878697,06/10/2022 10:55:36:AM
joey,Cross & Running,-1.5,34.08699338358423,-117.6892831179457,06/10/2022 10:55:35:AM
joey,Cross & Running,-0.9,34.08699422491634,-117.6892677074777,06/10/2022 10:55:34:AM
joey,Cross & Running,-2.8,34.08699433696364,-117.6892554407227,06/10/2022 10:55:33:AM
joey,Cross & Running,-3.4,34.08699447477733,-117.6892420052339,06/10/2022 10:55:32:AM
joey,Cross & Running,-3.1,34.08699359849795,-117.6892315175514,06/10/2022 10:55:31:AM
joey,Cross & Running,-1.7,34.0869905261391,-117.6892201585352,06/10/2022 10:55:30:AM
joey,Cross & Running,-0.7,34.08699045766095,-117.6892042971379,06/10/2022 10:55:29:AM
joey,Cross & Running,-0.9,34.08699067889672,-117.689180029941,06/10/2022 10:55:28:AM
joey,Cross & Running,-3.4,34.08699116212044,-117.689162212756,06/10/2022 10:55:27:AM
joey,Cross & Running,-4.9,34.08698974123882,-117.6891478228225,06/10/2022 10:55:26:AM
joey,Cross & Running,-3.6,34.08698958853918,-117.6891405750287,06/10/2022 10:55:25:AM
joey,Cross & Running,-3.6,34.08698845587114,-117.6891214845043,06/10/2022 10:55:24:AM
joey,Cross & Running,-3.7,34.08698482825593,-117.6891174382816,06/10/2022 10:55:23:AM
joey,Cross & Running,-2.6,34.08698395290153,-117.6891061725785,06/10/2022 10:55:22:AM
joey,Cross & Running,-2.4,34.08698198652503,-117.6890919416933,06/10/2022 10:55:21:AM
joey,Cross & Running,-2.2,34.08698230956143,-117.6890785305594,06/10/2022 10:55:20:AM
joey,Cross & Running,-2.5,34.08698360675746,-117.6890663402114,06/10/2022 10:55:19:AM
joey,Cross & Running,-2.8,34.0869831040858,-117.689053510114,06/10/2022 10:55:18:AM
joey,Cross & Running,-2.9,34.08698373900516,-117.6890336207569,06/10/2022 10:55:17:AM
joey,Cross & Running,-2.2,34.08698542579011,-117.6890235584764,06/10/2022 10:55:16:AM
joey,Cross & Running,-2.9,34.08698931899445,-117.6890099306003,06/10/2022 10:55:15:AM
joey,Cross & Running,-3,34.08699020213984,-117.6889908611066,06/10/2022 10:55:14:AM
joey,Cross & Running,-2.8,34.08698980345984,-117.6889718696869,06/10/2022 10:55:13:AM
joey,Cross & Running,-1.8,34.08699107013415,-117.6889539329297,06/10/2022 10:55:12:AM
joey,Cross & Running,-1.8,34.08699229032495,-117.6889346767434,06/10/2022 10:55:11:AM
joey,Cross & Running,-0.9,34.08698976261141,-117.6889219475015,06/10/2022 10:55:10:AM
joey,Cross & Running,0.9,34.086985659232,-117.6889154886393,06/10/2022 10:55:09:AM
joey,Cross & Running,1.8,34.08699143757627,-117.6889123446141,06/10/2022 10:55:08:AM
joey,Cross & Running,1.5,34.08698767960058,-117.6889153136391,06/10/2022 10:55:07:AM
joey,Cross & Running,1.4,34.086978706961,-117.6889132164781,06/10/2022 10:55:06:AM
joey,Cross & Running,1.7,34.08696919449979,-117.6889110299709,06/10/2022 10:55:05:AM
joey,Cross & Running,1,34.08696097863043,-117.6889128221904,06/10/2022 10:55:04:AM
joey,Cross & Running,-0.8,34.08695360608233,-117.6889109966379,06/10/2022 10:55:03:AM
joey,Cross & Running,-3,34.08694568604022,-117.6889110041659,06/10/2022 10:55:02:AM
joey,Cross & Running,-2.8,34.08694327340457,-117.6889083889753,06/10/2022 10:55:01:AM
joey,Cross & Running,-1.8,34.08694096682083,-117.6889023136259,06/10/2022 10:55:00:AM
joey,Cross & Running,-0.3,34.0869390202048,-117.6888984407321,06/10/2022 10:54:59:AM
joey,Cross & Running,0.5,34.08693284138771,-117.6888933701681,06/10/2022 10:54:58:AM
joey,Cross & Running,1.5,34.08693285469181,-117.6888916654332,06/10/2022 10:54:57:AM
joey,Cross & Running,1.2,34.08692391252732,-117.6888914159602,06/10/2022 10:54:56:AM
joey,Cross & Running,1.2,34.08691465553071,-117.6888826252604,06/10/2022 10:54:55:AM
joey,Cross & Running,0.5,34.08690427942336,-117.6888814944625,06/10/2022 10:54:54:AM
joey,Cross & Running,-0.4,34.08689620882794,-117.6888834167665,06/10/2022 10:54:53:AM
joey,Cross & Running,-1.3,34.0868901598378,-117.6888769212976,06/10/2022 10:54:52:AM
joey,Cross & Running,-1.3,34.08688385498166,-117.6888824923972,06/10/2022 10:54:51:AM
joey,Cross & Running,-1.2,34.08687893815892,-117.6888852102566,06/10/2022 10:54:50:AM
joey,Cross & Running,-0.9,34.08687081982275,-117.6888811705772,06/10/2022 10:54:49:AM
joey,Cross & Running,-0.9,34.08686393223955,-117.6888753102195,06/10/2022 10:54:48:AM
joey,Cross & Running,-1.7,34.08686336150698,-117.6888675844633,06/10/2022 10:54:47:AM
joey,Cross & Running,-1.8,34.08685962497464,-117.6888551513233,06/10/2022 10:54:46:AM
joey,Cross & Running,-3.3,34.08686477850711,-117.688847837286,06/10/2022 10:54:45:AM
joey,Cross & Running,-0.3,34.08686418802612,-117.6888470203449,06/10/2022 10:54:44:AM
joey,Cross & Running,-2.2,34.08687303959206,-117.6888340012783,06/10/2022 10:54:43:AM
joey,Cross & Running,-1.9,34.08688330893282,-117.6888286723273,06/10/2022 10:54:42:AM
joey,Cross & Running,-0.7,34.08689153583062,-117.6888169158963,06/10/2022 10:54:41:AM
joey,Cross & Running,-0.3,34.08690050365153,-117.688801356834,06/10/2022 10:54:40:AM
joey,Cross & Running,-0.1,34.0869163638339,-117.6887891902965,06/10/2022 10:54:39:AM
joey,Cross & Running,0.3,34.08692961097817,-117.68877952481,06/10/2022 10:54:38:AM
joey,Cross & Running,0.8,34.08693909648254,-117.6887659303793,06/10/2022 10:54:37:AM
joey,Cross & Running,1,34.08695792554284,-117.6887445932486,06/10/2022 10:54:36:AM
joey,Cross & Running,1,34.08696310033297,-117.6887293523029,06/10/2022 10:54:35:AM
joey,Cross & Running,0.7,34.08698154392859,-117.6887104274603,06/10/2022 10:54:34:AM
joey,Cross & Running,-1.1,34.08698365625992,-117.6886995545586,06/10/2022 10:54:33:AM
joey,Cross & Running,-1.2,34.08698536207926,-117.6886891741596,06/10/2022 10:54:32:AM
joey,Cross & Running,-0.3,34.08698229721599,-117.6886854897672,06/10/2022 10:54:31:AM
joey,Cross & Running,0.1,34.08689036733664,-117.688660600026,06/10/2022 10:54:30:AM
joey,Cross & Running,-0.1,34.08689036733664,-117.688660600026,06/10/2022 10:54:29:AM
joey,Cross & Running,-0.1,34.08689036733664,-117.688660600026,06/10/2022 10:54:28:AM
joey,Cross & Running,0,34.08689036733664,-117.688660600026,06/10/2022 10:54:27:AM
joey,Cross & Running,0.1,34.08689036733664,-117.688660600026,06/10/2022 10:54:26:AM
joey,Cross & Running,0.2,34.08689036733664,-117.688660600026,06/10/2022 10:54:25:AM
joey,Cross & Running,-0.2,34.08689036733664,-117.688660600026,06/10/2022 10:54:24:AM
joey,Cross & Running,-2.1,34.08688822179324,-117.6886593287926,06/10/2022 10:54:23:AM
joey,Cross & Running,-26.1,34.08689771331661,-117.6886636897686,06/10/2022 10:54:22:AM
joey,Cross & Running,-362.3,34.08693207150777,-117.6886764225667,06/10/2022 10:54:21:AM
joey,Cross & Running,0.1,34.08693042207795,-117.6886807372222,06/10/2022 10:54:20:AM
joey,Cross & Running,71.8,34.08666960578918,-117.6890213737265,06/10/2022 10:53:39:AM
joey,Cross & Running,53.6,34.08691339512995,-117.6885973245729,06/10/2022 10:53:14:AM
joey,Cross & Running,509.8,34.08687592709249,-117.6887054638275,06/10/2022 10:52:37:AM
joey,Cross & Running,1.1,34.08687339629663,-117.6887040556798,06/10/2022 10:52:36:AM
joey,Cross & Running,1.2,34.08686821071566,-117.6887064848905,06/10/2022 10:52:35:AM
joey,Cross & Running,1.6,34.08687135491729,-117.6887113339227,06/10/2022 10:52:34:AM
joey,Cross & Running,2.4,34.0868689729283,-117.6887045263572,06/10/2022 10:52:33:AM
joey,Cross & Running,3,34.08687513585836,-117.6887043424027,06/10/2022 10:52:32:AM
joey,Cross & Running,3.2,34.08687443282846,-117.6887055961784,06/10/2022 10:52:31:AM
joey,Cross & Running,4.1,34.08687399108756,-117.6887009556126,06/10/2022 10:52:30:AM
joey,Cross & Running,3.9,34.08687033508773,-117.6887074115318,06/10/2022 10:52:29:AM
joey,Cross & Running,3.9,34.08687197781767,-117.6886985256749,06/10/2022 10:52:28:AM
joey,Cross & Running,4.1,34.08687266123195,-117.6886794175063,06/10/2022 10:52:27:AM
joey,Cross & Running,3.6,34.08686940367857,-117.6886756655856,06/10/2022 10:52:26:AM
joey,Cross & Running,3.8,34.08687601721147,-117.6886739967751,06/10/2022 10:52:25:AM
joey,Cross & Running,3.2,34.08686946925646,-117.6886636003837,06/10/2022 10:52:24:AM
joey,Cross & Running,2.8,34.08686909325557,-117.6886621157603,06/10/2022 10:52:23:AM
joey,Cross & Running,2.2,34.0868728947528,-117.6886583456057,06/10/2022 10:52:22:AM
joey,Cross & Running,2.9,34.08687429721289,-117.6886541875265,06/10/2022 10:52:21:AM
joey,Cross & Running,3.4,34.08688469889739,-117.6886487391136,06/10/2022 10:52:20:AM
joey,Cross & Running,2.4,34.08688918107839,-117.6886472877357,06/10/2022 10:52:19:AM
joey,Cross & Running,1.8,34.08689452432021,-117.68862759557,06/10/2022 10:52:18:AM
joey,Cross & Running,1.8,34.08689537388803,-117.688615986287,06/10/2022 10:52:18:AM
joey,Cross & Running,2.2,34.08689056779608,-117.6886016608685,06/10/2022 10:52:17:AM
joey,Cross & Running,1.8,34.08688958244935,-117.6885891759097,06/10/2022 10:52:16:AM
joey,Cross & Running,1,34.08688460305606,-117.6885832651902,06/10/2022 10:52:15:AM
joey,Cross & Running,0.8,34.0868941134613,-117.6885727621513,06/10/2022 10:52:14:AM
joey,Cross & Running,2.7,34.08689928072685,-117.688560161053,06/10/2022 10:52:13:AM
joey,Cross & Running,5.6,34.08690495769625,-117.6885446622527,06/10/2022 10:52:12:AM
joey,Cross & Running,6.2,34.08690852583458,-117.6885527992368,06/10/2022 10:52:11:AM
joey,Cross & Running,4.7,34.08691660452665,-117.6885428734246,06/10/2022 10:52:10:AM
joey,Cross & Running,3.1,34.08691868691017,-117.6885502973328,06/10/2022 10:52:09:AM
joey,Cross & Running,4.6,34.08692660698413,-117.6885427899144,06/10/2022 10:52:08:AM
joey,Cross & Running,3.8,34.08693730694313,-117.6885484314483,06/10/2022 10:52:07:AM
joey,Cross & Running,3,34.08695357998882,-117.6885679621697,06/10/2022 10:52:05:AM
joey,Cross & Running,3,34.08695235350415,-117.6885678267178,06/10/2022 10:52:04:AM
joey,Cross & Running,1.4,34.08694903540472,-117.6885876952988,06/10/2022 10:52:03:AM
joey,Cross & Running,-37.7,34.08694056557169,-117.6885700633436,06/10/2022 10:52:02:AM
joey,Cross & Running,1.7,34.08693668748966,-117.6885658815403,06/10/2022 10:52:01:AM
joey,Cross & Running,0.4,34.08692309915002,-117.6884801688294,06/10/2022 10:51:21:AM
joey,Cross & Running,-43.8,34.08691582138785,-117.6884750242907,06/10/2022 10:51:20:AM
joey,Cross & Running,1.3,34.08692639897039,-117.6884709011125,06/10/2022 10:51:19:AM
joey,Cross & Running,1.5,34.08692999428564,-117.6884733767816,06/10/2022 10:51:18:AM
joey,Cross & Running,1.6,34.08693101860813,-117.6884772755462,06/10/2022 10:51:17:AM
joey,Cross & Running,1.9,34.08693043147158,-117.6884777209829,06/10/2022 10:51:16:AM
joey,Cross & Running,2.2,34.08693604302545,-117.6884799952121,06/10/2022 10:51:15:AM
joey,Cross & Running,1.7,34.08694395831056,-117.6884643487194,06/10/2022 10:51:14:AM
joey,Cross & Running,1.8,34.08695472360255,-117.6884604766214,06/10/2022 10:51:13:AM
joey,Cross & Running,1.9,34.08696547567983,-117.688451521534,06/10/2022 10:51:12:AM
joey,Cross & Running,1.6,34.08697898786166,-117.6884420872961,06/10/2022 10:51:11:AM
joey,Cross & Running,2.4,34.08697583740143,-117.6884386270315,06/10/2022 10:51:10:AM
joey,Cross & Running,3.5,34.08696912276454,-117.6884291318504,06/10/2022 10:51:09:AM
joey,Cross & Running,4.4,34.0869704598141,-117.6884263512905,06/10/2022 10:51:08:AM
joey,Cross & Running,4.9,34.08697670168122,-117.6884285403912,06/10/2022 10:51:07:AM
joey,Cross & Running,4.5,34.08697599433153,-117.688422658311,06/10/2022 10:51:06:AM
joey,Cross & Running,3.2,34.08698387741832,-117.6884209749202,06/10/2022 10:51:05:AM
joey,Cross & Running,3.2,34.08699678599114,-117.6884006048813,06/10/2022 10:51:04:AM
joey,Cross & Running,2.9,34.08700395060431,-117.6883968229722,06/10/2022 10:51:03:AM
joey,Cross & Running,2.8,34.08701316331412,-117.6883920990548,06/10/2022 10:51:02:AM
joey,Cross & Running,1.6,34.0870181621392,-117.6883807100747,06/10/2022 10:51:01:AM
joey,Cross & Running,1.2,34.08702152433982,-117.6883779116415,06/10/2022 10:51:00:AM
joey,Cross & Running,1.7,34.08702587394993,-117.6883766770928,06/10/2022 10:50:59:AM
joey,Cross & Running,1.1,34.08702760054107,-117.6883803213327,06/10/2022 10:50:58:AM
joey,Cross & Running,1.1,34.0870289758793,-117.6883772193049,06/10/2022 10:50:57:AM
joey,Cross & Running,1.4,34.08703983387673,-117.6883845350256,06/10/2022 10:50:56:AM
joey,Cross & Running,1.5,34.08704398129611,-117.6883842192609,06/10/2022 10:50:55:AM
joey,Cross & Running,2.1,34.08705209353098,-117.6883919492933,06/10/2022 10:50:54:AM
joey,Cross & Running,2,34.08705560561815,-117.6883931973115,06/10/2022 10:50:53:AM
joey,Cross & Running,2.4,34.0870567999846,-117.6884082354839,06/10/2022 10:50:52:AM
joey,Cross & Running,2.2,34.08705755089595,-117.6884330344677,06/10/2022 10:50:51:AM
joey,Cross & Running,2.1,34.08705755089595,-117.6884330344677,06/10/2022 10:50:50:AM
joey,Cross & Running,2.2,34.08705755089595,-117.6884330344677,06/10/2022 10:50:49:AM
joey,Cross & Running,2.4,34.08705755089595,-117.6884330344677,06/10/2022 10:50:48:AM
joey,Cross & Running,2.8,34.08705755089595,-117.6884330344677,06/10/2022 10:50:47:AM
joey,Cross & Running,2.7,34.08705667849777,-117.688435897318,06/10/2022 10:50:46:AM
joey,Cross & Running,3.1,34.08706722614008,-117.6884437578617,06/10/2022 10:50:44:AM
joey,Cross & Running,-3.5,34.08706587061532,-117.6884479310065,06/10/2022 10:50:43:AM
joey,Cross & Running,-2793.1,34.08706247271534,-117.6884490599795,06/10/2022 10:50:42:AM
joey,Cross & Running,1.9,34.08705772875523,-117.6884647800078,06/10/2022 10:50:41:AM
joey,Cross & Running,3.3,34.08692872319418,-117.6885580091226,06/10/2022 10:49:59:AM
joey,Cross & Running,5.2,34.08692349783526,-117.6885555090757,06/10/2022 10:49:58:AM
joey,Cross & Running,49.9,34.08692317118144,-117.6885529992441,06/10/2022 10:49:57:AM
joey,Cross & Running,2.7,34.08692689163202,-117.6885493240246,06/10/2022 10:49:56:AM
joey,Cross & Running,3.1,34.08693275499601,-117.6885504519528,06/10/2022 10:49:55:AM
joey,Cross & Running,3.4,34.08693205989202,-117.6885569041381,06/10/2022 10:49:54:AM
joey,Cross & Running,3.6,34.08693218370921,-117.6885687987553,06/10/2022 10:49:53:AM
joey,Cross & Running,3.6,34.08693558261723,-117.6885716802049,06/10/2022 10:49:52:AM
joey,Cross & Running,4,34.08693940208599,-117.6885618144362,06/10/2022 10:49:51:AM
joey,Cross & Running,3.6,34.08694138703793,-117.6885569011917,06/10/2022 10:49:50:AM
joey,Cross & Running,3,34.0869429362162,-117.6885569361834,06/10/2022 10:49:49:AM
joey,Cross & Running,1.5,34.08695516911604,-117.6885397481045,06/10/2022 10:49:48:AM
joey,Cross & Running,0.3,34.0869767461372,-117.6885419485025,06/10/2022 10:49:47:AM
joey,Cross & Running,0.3,34.08699038883801,-117.6885395592106,06/10/2022 10:49:46:AM
joey,Cross & Running,0.4,34.08700496420018,-117.6885353478226,06/10/2022 10:49:45:AM
joey,Cross & Running,0.7,34.0870121047685,-117.6885391171662,06/10/2022 10:49:44:AM
joey,Cross & Running,1.6,34.08700600491724,-117.6885427173341,06/10/2022 10:49:43:AM
joey,Cross & Running,2.2,34.0869937907204,-117.6885645621317,06/10/2022 10:49:42:AM
joey,Cross & Running,1.9,34.08698859313917,-117.6885662658871,06/10/2022 10:49:41:AM
joey,Cross & Running,1.9,34.08699427740055,-117.6885657490772,06/10/2022 10:49:40:AM
joey,Cross & Running,1.8,34.08699536202175,-117.688563860767,06/10/2022 10:49:39:AM
joey,Cross & Running,1.8,34.08698739237536,-117.6885688907247,06/10/2022 10:49:38:AM
joey,Cross & Running,2.3,34.08699076930519,-117.6885561649868,06/10/2022 10:49:37:AM
joey,Cross & Running,3.3,34.08699382641952,-117.6885479003666,06/10/2022 10:49:36:AM
joey,Cross & Running,6.3,34.0869985475283,-117.6885475391479,06/10/2022 10:49:35:AM
joey,Cross & Running,7.1,34.08699060982935,-117.6885288804013,06/10/2022 10:49:34:AM
joey,Cross & Running,5.6,34.08699754422781,-117.6885108395781,06/10/2022 10:49:33:AM
joey,Cross & Running,6.3,34.0870082879973,-117.6884894889444,06/10/2022 10:49:32:AM
joey,Cross & Running,6.5,34.08700802300424,-117.6884801766357,06/10/2022 10:49:31:AM
joey,Cross & Running,6,34.08700015083485,-117.688482046273,06/10/2022 10:49:30:AM
joey,Cross & Running,5,34.0870056658424,-117.6884720560111,06/10/2022 10:49:29:AM
joey,Cross & Running,4.2,34.08699669191673,-117.6884708567032,06/10/2022 10:49:28:AM
joey,Cross & Running,4,34.08700964559551,-117.688450373811,06/10/2022 10:49:28:AM
joey,Cross & Running,3.3,34.0870193899277,-117.6884341105932,06/10/2022 10:49:27:AM
joey,Cross & Running,2.7,34.08702310528439,-117.6884219148996,06/10/2022 10:49:26:AM
joey,Cross & Running,2.4,34.08703205986232,-117.6884233256654,06/10/2022 10:49:25:AM
joey,Cross & Running,2.2,34.08703547045745,-117.6884169117526,06/10/2022 10:49:24:AM
joey,Cross & Running,2.8,34.08703141358636,-117.6884213036388,06/10/2022 10:49:23:AM
joey,Cross & Running,3.5,34.08702035194473,-117.6884305930777,06/10/2022 10:49:22:AM
joey,Cross & Running,4.2,34.08702991944497,-117.6884267487464,06/10/2022 10:49:21:AM
joey,Cross & Running,3.9,34.08703875236076,-117.6884236163214,06/10/2022 10:49:20:AM
joey,Cross & Running,2.6,34.08704849917795,-117.6884261549438,06/10/2022 10:49:19:AM
joey,Cross & Running,2.1,34.08704974401271,-117.6884275156825,06/10/2022 10:49:18:AM
joey,Cross & Running,2.3,34.08706213526231,-117.6884173922402,06/10/2022 10:49:17:AM
joey,Cross & Running,2.8,34.0870696640518,-117.6884164228666,06/10/2022 10:49:16:AM
joey,Cross & Running,2.8,34.0870960709802,-117.6884105762816,06/10/2022 10:49:15:AM
joey,Cross & Running,2.6,34.0870960709802,-117.6884105762816,06/10/2022 10:49:14:AM
joey,Cross & Running,2.6,34.0870960709802,-117.6884105762816,06/10/2022 10:49:12:AM
joey,Cross & Running,4.3,34.0870960709802,-117.6884105762816,06/10/2022 10:49:11:AM
joey,Cross & Running,23.6,34.08710207992555,-117.6884019408445,06/10/2022 10:49:10:AM
joey,Cross & Running,-628.1,34.08709036457223,-117.6884253691731,06/10/2022 10:49:09:AM
joey,Cross & Running,-6.1,34.08708833050412,-117.6883662771214,06/10/2022 10:48:47:AM
joey,Cross & Running,-2,34.08708572553271,-117.6883705333508,06/10/2022 10:48:46:AM
joey,Cross & Running,-1.7,34.08709058129642,-117.6883840514906,06/10/2022 10:48:45:AM
joey,Cross & Running,-2.1,34.08708610795468,-117.6883886249459,06/10/2022 10:48:44:AM
joey,Cross & Running,-3.6,34.08708355666214,-117.6883858222956,06/10/2022 10:48:43:AM
joey,Cross & Running,-3.2,34.08708306728413,-117.6883703222765,06/10/2022 10:48:42:AM
joey,Cross & Running,-3.3,34.08708104412363,-117.6883560250839,06/10/2022 10:48:41:AM
joey,Cross & Running,-3.1,34.08707128806934,-117.688355652884,06/10/2022 10:48:40:AM
joey,Cross & Running,-2,34.08707045154913,-117.6883247374919,06/10/2022 10:48:38:AM
joey,Cross & Running,-1.8,34.08707851396631,-117.6883011286083,06/10/2022 10:48:37:AM
joey,Cross & Running,-1.4,34.08707964561842,-117.6882889776222,06/10/2022 10:48:36:AM
joey,Cross & Running,-1.8,34.08707529515183,-117.6882828404712,06/10/2022 10:48:35:AM
joey,Cross & Running,-2.2,34.0870775436095,-117.6882696934829,06/10/2022 10:48:34:AM
joey,Cross & Running,-3.3,34.08707946438845,-117.688264824308,06/10/2022 10:48:33:AM
joey,Cross & Running,-6.2,34.08706509300217,-117.6882654005303,06/10/2022 10:48:32:AM
joey,Cross & Running,-0.3,34.08707940879872,-117.6882516825897,06/10/2022 10:48:31:AM
joey,Cross & Running,3.9,34.08707593520206,-117.68824966873,06/10/2022 10:48:30:AM
joey,Cross & Running,6.1,34.08706257696075,-117.688240930675,06/10/2022 10:48:29:AM
joey,Cross & Running,6.1,34.08705942969586,-117.6882407010764,06/10/2022 10:48:28:AM
joey,Cross & Running,6.1,34.08706775679242,-117.6882411340452,06/10/2022 10:48:27:AM
joey,Cross & Running,5.8,34.08707594415241,-117.6882435970313,06/10/2022 10:48:26:AM
joey,Cross & Running,7.5,34.0870826886901,-117.6882435392318,06/10/2022 10:48:25:AM
joey,Cross & Running,7,34.08709212428662,-117.6882437841575,06/10/2022 10:48:24:AM
joey,Cross & Running,6.6,34.08710425480105,-117.6882431702683,06/10/2022 10:48:23:AM
joey,Cross & Running,5.5,34.08710696410198,-117.6882429562976,06/10/2022 10:48:22:AM
joey,Cross & Running,3.7,34.0871096602014,-117.6882454284584,06/10/2022 10:48:21:AM
joey,Cross & Running,3.7,34.0871273799313,-117.6882484687702,06/10/2022 10:48:20:AM
joey,Cross & Running,5,34.08713083826691,-117.6882428516927,06/10/2022 10:48:19:AM
joey,Cross & Running,4.6,34.08713381410904,-117.688240910466,06/10/2022 10:48:18:AM
joey,Cross & Running,4.2,34.08714587695292,-117.6882469006658,06/10/2022 10:48:17:AM
